Car_Name,Car_Brand,Year,Transmission,Mileage,Price
Porsche 911,Porsche,2015,Automatic,12000,15888000
Porsche 911,Porsche,2022,Automatic,6000,15888000
Porsche 911,Porsche,2018,Automatic,4000,16998000
Porsche 911,Porsche,2021,Automatic,5000,20500000
Porsche 997,Porsche,2007,Automatic,18000,9500000
Porsche Cayenne,Porsche,2011,Automatic,70000,1980000
Porsche Cayenne,Porsche,2022,Automatic,1480,18500000
Porsche Cayman,Porsche,2021,Automatic,8000,6788000
Porsche Macan,Porsche,2018,Automatic,26000,3998000
Porsche Panamera,Porsche,2010,Automatic,29000,2898000
Porsche Panamera,Porsche,2010,Automatic,40000,3198000
Porsche Panamera,Porsche,2010,Automatic,35000,3350000
Rolls-Royce Cullinan,Rolls-Royce,2019,Automatic,5000,37000000
Rolls-Royce Ghost,Rolls-Royce,2018,Automatic,32000,18500000
Rolls-Royce Phantom,Rolls-Royce,2021,Automatic,3700,45900000
Rolls-Royce Silver,Rolls-Royce,1990,Automatic,72000,9000000
Subaru Brz,Subaru,2014,Automatic,14000,1230000
Subaru Brz,Subaru,2014,Automatic,40000,1308000
Subaru Brz,Subaru,2014,Automatic,40123,1308000
Subaru Brz,Subaru,2016,Automatic,1380000,1380000
Subaru Brz,Subaru,2016,Automatic,15000,1388800
Subaru Brz,Subaru,2016,Automatic,12345,1395000
Subaru Brz,Subaru,2015,Automatic,19000,1400000
Subaru Brz,Subaru,2013,Automatic,33000,1450000
Subaru Brz,Subaru,2017,Automatic,30000,1650000
Subaru Brz,Subaru,2019,Automatic,8000,1670000
Subaru Brz,Subaru,2018,Automatic,1680000,1680000
Subaru Brz,Subaru,2013,Automatic,23000,2080000
Subaru Brz,Subaru,2023,Automatic,8000,2245000
Subaru Forester,Subaru,2010,Automatic,99000,340000
Subaru Forester,Subaru,2012,Automatic,70000,350000
Subaru Forester,Subaru,2009,Automatic,116000,358000
Subaru Forester,Subaru,2009,Automatic,92000,368000
Subaru Forester,Subaru,2010,Automatic,42000,375000
Subaru Forester,Subaru,2009,Automatic,12345,395000
Subaru Forester,Subaru,2011,Automatic,118138,398000
Subaru Forester,Subaru,2011,Automatic,65000,408000
Subaru Forester,Subaru,2011,Automatic,74000,408000
Subaru Forester,Subaru,2012,Automatic,71000,418000
Subaru Forester,Subaru,2009,Automatic,12345,435000
Subaru Forester,Subaru,2010,Automatic,110000,440000
Subaru Forester,Subaru,2012,Automatic,71000,448000
Subaru Forester,Subaru,2017,Automatic,111000,469000
Subaru Forester,Subaru,2014,Automatic,65000,490000
Subaru Forester,Subaru,2013,Automatic,83000,498000
Subaru Forester,Subaru,2014,Automatic,107000,498000
Subaru Forester,Subaru,2013,Automatic,84000,508000
Subaru Forester,Subaru,2013,Automatic,84000,528000
Subaru Forester,Subaru,2013,Automatic,70263,550000
Subaru Forester,Subaru,2013,Automatic,62000,558000
Subaru Forester,Subaru,2014,Automatic,26000,568000
Subaru Forester,Subaru,2014,Automatic,45000,588000
Subaru Forester,Subaru,2014,Automatic,30000,588000
Subaru Forester,Subaru,2013,Automatic,81000,598000
Subaru Forester,Subaru,2014,Automatic,51000,598000
Subaru Forester,Subaru,2015,Automatic,47000,598000
Subaru Forester,Subaru,2013,Automatic,81000,608000
Subaru Forester,Subaru,2013,Automatic,77000,628000
Subaru Forester,Subaru,2013,Automatic,81000,628000
Subaru Forester,Subaru,2014,Automatic,51000,628000
Subaru Forester,Subaru,2014,Automatic,39000,628000
Subaru Forester,Subaru,2014,Automatic,69000,638000
Subaru Forester,Subaru,2014,Automatic,50000,638000
Subaru Forester,Subaru,2015,Automatic,73000,638000
Subaru Forester,Subaru,2013,Automatic,74000,648000
Subaru Forester,Subaru,2013,Automatic,77000,648000
Subaru Forester,Subaru,2013,Automatic,65000,648000
Subaru Forester,Subaru,2015,Automatic,56000,658000
Subaru Forester,Subaru,2015,Automatic,84000,658000
Subaru Forester,Subaru,2016,Automatic,64000,658000
Subaru Forester,Subaru,2015,Automatic,80000,658000
Subaru Forester,Subaru,2015,Automatic,45000,658000
Subaru Forester,Subaru,2013,Automatic,45000,658000
Subaru Forester,Subaru,2013,Automatic,50000,658000
Subaru Forester,Subaru,2014,Automatic,70000,660000
Subaru Forester,Subaru,2014,Automatic,73000,668000
Subaru Forester,Subaru,2013,Automatic,50000,688000
Subaru Forester,Subaru,2015,Automatic,84000,688000
Subaru Forester,Subaru,2013,Automatic,77000,688000
Subaru Forester,Subaru,2017,Automatic,67000,698000
Subaru Forester,Subaru,2016,Automatic,34000,698000
Subaru Forester,Subaru,2016,Automatic,87000,718000
Subaru Forester,Subaru,2017,Automatic,67000,718000
Subaru Forester,Subaru,2015,Automatic,54000,718000
Subaru Forester,Subaru,2015,Automatic,50000,718000
Subaru Forester,Subaru,2015,Automatic,47000,718000
Subaru Forester,Subaru,2017,Automatic,57000,728000
Subaru Forester,Subaru,2016,Automatic,123456,738000
Subaru Forester,Subaru,2016,Automatic,12345,738000
Subaru Forester,Subaru,2016,Automatic,87000,738000
Subaru Forester,Subaru,2016,Automatic,46000,748000
Subaru Forester,Subaru,2016,Automatic,103000,748000
Subaru Forester,Subaru,2016,Automatic,66000,748000
Subaru Forester,Subaru,2017,Automatic,58000,748000
Subaru Forester,Subaru,2016,Automatic,50000,758000
Subaru Forester,Subaru,2016,Automatic,87000,758000
Subaru Forester,Subaru,2017,Automatic,57000,768000
Subaru Forester,Subaru,2017,Automatic,43000,788000
Subaru Forester,Subaru,2017,Automatic,57000,788000
Subaru Forester,Subaru,2018,Automatic,40000,790000
Subaru Forester,Subaru,2017,Automatic,50000,798000
Subaru Forester,Subaru,2018,Automatic,29000,798000
Subaru Forester,Subaru,2017,Automatic,66000,798000
Subaru Forester,Subaru,2016,Automatic,37000,798000
Subaru Forester,Subaru,2017,Automatic,42000,828000
Subaru Forester,Subaru,2018,Automatic,89000,828000
Subaru Forester,Subaru,2016,Automatic,70000,838000
Subaru Forester,Subaru,2017,Automatic,42000,848000
Subaru Forester,Subaru,2018,Automatic,60000,858000
Subaru Forester,Subaru,2016,Automatic,58000,868000
Subaru Forester,Subaru,2017,Automatic,42000,868000
Subaru Forester,Subaru,2017,Automatic,40000,870000
Subaru Forester,Subaru,2018,Automatic,51000,878000
Subaru Forester,Subaru,2016,Automatic,43000,888000
Subaru Forester,Subaru,2016,Automatic,58000,888000
Subaru Forester,Subaru,2017,Automatic,20000,888000
Subaru Forester,Subaru,2017,Automatic,42000,888000
Subaru Forester,Subaru,2018,Automatic,51000,898000
Subaru Forester,Subaru,2018,Automatic,52000,898000
Subaru Forester,Subaru,2018,Automatic,78000,898000
Subaru Forester,Subaru,2018,Automatic,58000,908000
Subaru Forester,Subaru,2016,Automatic,18000,928000
Subaru Forester,Subaru,2019,Automatic,47000,948000
Subaru Forester,Subaru,2017,Automatic,44040,958000
Subaru Forester,Subaru,2019,Automatic,47000,978000
Subaru Forester,Subaru,2019,Automatic,47000,998000
Subaru Forester,Subaru,2019,Automatic,65000,1038000
Subaru Forester,Subaru,2019,Automatic,65000,1078000
Subaru Forester,Subaru,2019,Automatic,66000,1098000
Subaru Forester,Subaru,2019,Automatic,65000,1098000
Subaru Forester,Subaru,2019,Automatic,47000,1108000
Subaru Forester,Subaru,2019,Automatic,52000,1118000
Subaru Forester,Subaru,2019,Automatic,6500,1138000
Subaru Forester,Subaru,2019,Automatic,40000,1158000
Subaru Forester,Subaru,2019,Automatic,52000,1158000
Subaru Forester,Subaru,2019,Automatic,65000,1168000
Subaru Forester,Subaru,2019,Automatic,65000,1188000
Subaru Forester,Subaru,2019,Automatic,26500,1200000
Subaru Forester,Subaru,2020,Automatic,41000,1350000
Subaru Impreza,Subaru,2011,Manual,48000,360000
Subaru Impreza,Subaru,2010,Automatic,76000,378000
Subaru Impreza,Subaru,2013,Automatic,61745,425000
Subaru Impreza,Subaru,2018,Automatic,28000,768000
Subaru Impreza,Subaru,2018,Automatic,31000,788000
Subaru Impreza,Subaru,2018,Automatic,28000,798000
Subaru Impreza,Subaru,2017,Automatic,30000,1028000
Subaru Impreza,Subaru,2012,Automatic,17000,1048000
Subaru Impreza,Subaru,2011,Automatic,35000,1100000
Subaru Legacy,Subaru,2012,Automatic,60000,468000
Subaru Legacy,Subaru,2017,Manual,52000,658000
Subaru Legacy,Subaru,2017,Automatic,52000,658000
Subaru Legacy,Subaru,2017,Automatic,52000,678000
Subaru Legacy,Subaru,2017,Automatic,52999,678000
Subaru Legacy,Subaru,2017,Automatic,34000,688000
Subaru Legacy,Subaru,2015,Automatic,12345,695000
Subaru Legacy,Subaru,2017,Automatic,30000,728000
Subaru Legacy,Subaru,2017,Automatic,50000,758000
Subaru Legacy,Subaru,2017,Automatic,34000,758000
Subaru Legacy,Subaru,2017,Automatic,52000,788000
Subaru Levorg,Subaru,2016,Automatic,38000,798000
Subaru Outback,Subaru,2016,Automatic,54000,818000
Subaru Outback,Subaru,2017,Automatic,82000,898000
Subaru Outback,Subaru,2016,Automatic,52000,978000
Subaru Outback,Subaru,2017,Automatic,52000,978000
Subaru Outback,Subaru,2017,Automatic,27000,978000
Subaru Outback,Subaru,2017,Automatic,95000,980000
Subaru Outback,Subaru,2017,Automatic,29000,988000
Subaru Outback,Subaru,2018,Automatic,71000,1098000
Subaru Outback,Subaru,2021,Automatic,33000,1448000
Subaru Outback,Subaru,2021,Automatic,33000,1498000
Subaru Outback,Subaru,2021,Automatic,23000,1498000
Subaru Outback,Subaru,2021,Automatic,33000,1558000
Subaru Outback,Subaru,2021,Automatic,33000,1608000
Subaru Outback,Subaru,2023,Automatic,33000,1608000
Subaru Outback,Subaru,2021,Automatic,33000,1658000
Subaru Wrx,Subaru,2015,Automatic,42000,898000
Subaru Wrx,Subaru,2016,Automatic,30000,998000
Subaru Wrx,Subaru,2017,Automatic,28000,998000
Subaru WRX,Subaru,2015,Automatic,35000,998000
Subaru Wrx,Subaru,2015,Automatic,55000,1100000
Subaru Wrx,Subaru,2014,Automatic,40000,1220000
Subaru Wrx,Subaru,2016,Manual,23000,1800000
Subaru Wrx,Subaru,2017,Manual,28000,1850000
Subaru Wrx,Subaru,2023,Automatic,10000,2398000
Subaru Xv,Subaru,2020,Automatic,19000,978000
Subaru Xv,Subaru,2013,Automatic,69000,498000
Subaru Xv,Subaru,2013,Automatic,69438,498000
Subaru Xv,Subaru,2012,Automatic,106000,498000
Subaru Xv,Subaru,2013,Automatic,72000,518000
Subaru Xv,Subaru,2013,Automatic,73000,518000
Subaru Xv,Subaru,2013,Automatic,35000,528000
Subaru Xv,Subaru,2013,Automatic,64000,538000
Subaru Xv,Subaru,2013,Automatic,40000,558000
Subaru Xv,Subaru,2014,Automatic,49000,578000
Subaru Xv,Subaru,2014,Automatic,41000,588000
Subaru Xv,Subaru,2014,Automatic,47000,588000
Subaru Xv,Subaru,2015,Automatic,40000,588000
Subaru Xv,Subaru,2014,Automatic,38000,588000
Subaru Xv,Subaru,2014,Manual,38000,588000
Subaru Xv,Subaru,2014,Automatic,86000,588000
Subaru Xv,Subaru,2015,Automatic,38000,648000
Subaru Xv,Subaru,2015,Automatic,39000,648000
Subaru Xv,Subaru,2015,Automatic,56000,648000
Subaru Xv,Subaru,2015,Automatic,38000,658000
Subaru Xv,Subaru,2016,Automatic,40000,698000
Subaru Xv,Subaru,2018,Automatic,41357,778000
Subaru Xv,Subaru,2018,Automatic,28261,798000
Subaru Xv,Subaru,2018,Automatic,40000,798000
Subaru Xv,Subaru,2018,Automatic,50000,818000
Subaru Xv,Subaru,2018,Automatic,52000,828000
Subaru Xv,Subaru,2018,Automatic,53200,828000
Subaru Xv,Subaru,2018,Automatic,62000,828000
Subaru Xv,Subaru,2018,Automatic,50000,838000
Subaru Xv,Subaru,2018,Automatic,51000,850000
Subaru Xv,Subaru,2018,Automatic,27000,868000
Subaru Xv,Subaru,2018,Automatic,52000,868000
Subaru Xv,Subaru,2018,Automatic,50000,868000
Subaru Xv,Subaru,2019,Automatic,37000,878000
Subaru Xv,Subaru,2019,Automatic,37000,879000
Subaru Xv,Subaru,2019,Automatic,6000,880000
Subaru Xv,Subaru,2018,Automatic,27000,888000
Subaru Xv,Subaru,2018,Automatic,25000,888888
Subaru Xv,Subaru,2018,Automatic,50000,898000
Subaru Xv,Subaru,2018,Automatic,46000,898000
Subaru Xv,Subaru,2019,Automatic,37000,898000
Subaru Xv,Subaru,2018,Automatic,25000,918000
Subaru Xv,Subaru,2018,Automatic,25009,918000
Subaru Xv,Subaru,2019,Automatic,37000,928000
Subaru Xv,Subaru,2019,Automatic,37900,928000
Subaru Xv,Subaru,2018,Automatic,16000,928000
Subaru Xv,Subaru,2018,Automatic,37000,948000
Subaru Xv,Subaru,2018,Automatic,23000,950000
Subaru Xv,Subaru,2019,Automatic,37000,958000
Subaru Xv,Subaru,2019,Automatic,38000,958000
Subaru Xv,Subaru,2018,Automatic,22000,968000
Subaru Xv,Subaru,2018,Automatic,16000,978000
Subaru Xv,Subaru,2019,Automatic,40000,990000
Subaru Xv,Subaru,2018,Automatic,62000,998000
Subaru Xv,Subaru,2019,Automatic,35000,1085000
Subaru Xv,Subaru,2021,Automatic,30000,1288000
Subaru Xv,Subaru,2023,Automatic,4000,1458000
Subaru Xv,Subaru,2023,Automatic,4000,1488000
Suzuki Alto,Suzuki,2010,Manual,102000,125000
Suzuki Apv,Suzuki,2012,Manual,92000,315000
Suzuki Apv,Suzuki,2014,Manual,80000,398000
Suzuki Apv,Suzuki,2019,Manual,40000,480000
Suzuki Apv,Suzuki,2023,Manual,12000,498000
Suzuki Apv,Suzuki,2017,Manual,51000,500000
Suzuki Apv,Suzuki,2022,Manual,7000,539000
Suzuki Apv,Suzuki,2022,Manual,7000,579000
Suzuki Apv,Suzuki,2023,Automatic,12000,588000
Suzuki Apv,Suzuki,2023,Manual,12000,588000
Suzuki Apv,Suzuki,2019,Manual,55000,588000
Suzuki Apv,Suzuki,2023,Manual,9000,780000
Suzuki Carry,Suzuki,2020,Manual,10000,398000
Suzuki Carry,Suzuki,2019,Manual,10000,398000
Suzuki Carry,Suzuki,2021,Manual,39000,498000
Suzuki Carry,Suzuki,2022,Manual,12000,500000
Suzuki Carry,Suzuki,2021,Manual,12000,530000
Suzuki Carry,Suzuki,2023,Manual,545,550000
Suzuki Carry,Suzuki,2021,Manual,7000,570000
Suzuki Carry,Suzuki,2023,Manual,9000,599000
Suzuki Carry,Suzuki,2022,Manual,2000,600000
Suzuki Carry,Suzuki,2022,Manual,14855,649000
Suzuki Celerio,Suzuki,2019,Manual,27000,260000
Suzuki Celerio,Suzuki,2018,Automatic,22000,330000
Suzuki Celerio,Suzuki,2018,Automatic,40000,368000
Suzuki Celerio,Suzuki,2020,Automatic,34000,395000
Suzuki Celerio,Suzuki,2023,Automatic,900,558000
Suzuki Celerio,Suzuki,2023,Automatic,900,588000
Suzuki Celerio,Suzuki,2023,Automatic,900,618000
Suzuki Ciaz,Suzuki,2016,Automatic,60000,395000
Suzuki Ciaz,Suzuki,2018,Automatic,40000,395000
Suzuki Ciaz,Suzuki,2018,Automatic,34000,410000
Suzuki Ciaz,Suzuki,2018,Automatic,84000,428000
Suzuki Ciaz,Suzuki,2019,Automatic,23000,438000
Suzuki Ciaz,Suzuki,2019,Automatic,18000,438000
Suzuki Ciaz,Suzuki,2019,Automatic,23000,448000
Suzuki Ciaz,Suzuki,2018,Automatic,40000,465000
Suzuki Ciaz,Suzuki,2018,Automatic,42329,565000
Suzuki Dzire,Suzuki,2020,Manual,19000,380000
Suzuki Dzire,Suzuki,2020,Automatic,18000,410000
Suzuki Dzire,Suzuki,2019,Automatic,66000,448000
Suzuki Dzire,Suzuki,2021,Automatic,12794,510000
Suzuki Dzire,Suzuki,2021,Automatic,6200,525000
Suzuki Dzire,Suzuki,2021,Automatic,17035,530000
Suzuki Dzire,Suzuki,2021,Automatic,17025,530000
Suzuki Dzire,Suzuki,2022,Automatic,12794,540000
Suzuki Dzire,Suzuki,2021,Automatic,17000,540000
Suzuki Dzire,Suzuki,2021,Automatic,17025,545000
Suzuki Dzire,Suzuki,2021,Automatic,17000,545000
Suzuki Dzire,Suzuki,2021,Manual,25000,558000
Suzuki Dzire,Suzuki,2021,Automatic,19000,570000
Suzuki Dzire,Suzuki,2021,Automatic,17800,570000
Suzuki Dzire,Suzuki,2023,Automatic,1000,648000
Suzuki Dzire,Suzuki,2022,Automatic,14000,718000
Suzuki Ertiga,Suzuki,2020,Manual,12345,123456
Suzuki Ertiga,Suzuki,2016,Manual,61000,378000
Suzuki Ertiga,Suzuki,2017,Manual,25963,398000
Suzuki Ertiga,Suzuki,2017,Manual,25300,398000
Suzuki Ertiga,Suzuki,2016,Manual,57303,428000
Suzuki Ertiga,Suzuki,2018,Automatic,40000,450000
Suzuki Ertiga,Suzuki,2018,Manual,38000,460000
Suzuki Ertiga,Suzuki,2016,Manual,62000,468000
Suzuki Ertiga,Suzuki,2018,Manual,38000,495000
Suzuki Ertiga,Suzuki,2018,Manual,34000,498000
Suzuki Ertiga,Suzuki,2015,Automatic,27000,508000
Suzuki Ertiga,Suzuki,2018,Manual,43000,518000
Suzuki Ertiga,Suzuki,2015,Automatic,67861,528000
Suzuki Ertiga,Suzuki,2017,Automatic,60000,548000
Suzuki Ertiga,Suzuki,2024,Automatic,27000,548000
Suzuki Ertiga,Suzuki,2017,Automatic,27000,548000
Suzuki Ertiga,Suzuki,2017,Manual,70000,548000
Suzuki Ertiga,Suzuki,2018,Automatic,60000,555000
Suzuki Ertiga,Suzuki,2017,Automatic,27000,568000
Suzuki Ertiga,Suzuki,2018,Automatic,40000,588000
Suzuki Ertiga,Suzuki,2018,Automatic,44000,588000
Suzuki Ertiga,Suzuki,2018,Automatic,41362,588000
Suzuki Ertiga,Suzuki,2017,Automatic,27000,588000
Suzuki Ertiga,Suzuki,2018,Automatic,41000,588000
Suzuki Ertiga,Suzuki,2019,Automatic,70000,600000
Suzuki Ertiga,Suzuki,2021,Manual,2500,600000
Suzuki Ertiga,Suzuki,2018,Automatic,43000,628000
Suzuki Ertiga,Suzuki,2023,Manual,8000,718000
Suzuki Ertiga,Suzuki,2019,Automatic,7000,740000
Suzuki Ertiga,Suzuki,2019,Automatic,22000,745000
Suzuki Ertiga,Suzuki,2020,Automatic,43000,748000
Suzuki Ertiga,Suzuki,2023,Manual,1000,749000
Suzuki Ertiga,Suzuki,2020,Automatic,26000,768000
Suzuki Ertiga,Suzuki,2020,Automatic,27000,768000
Suzuki Ertiga,Suzuki,2023,Manual,1000,779000
Suzuki Ertiga,Suzuki,2020,Automatic,12400,788000
Suzuki Ertiga,Suzuki,2022,Automatic,14000,795000
Suzuki Ertiga,Suzuki,2019,Automatic,27837,825000
Suzuki Ertiga,Suzuki,2023,Automatic,4000,830000
Suzuki Ertiga,Suzuki,2020,Automatic,27228,838000
Suzuki Ertiga,Suzuki,2020,Automatic,31061,870000
Suzuki Jimny,Suzuki,2002,Manual,211000,350000
Suzuki Jimny,Suzuki,2016,Manual,8000,620000
Suzuki Jimny,Suzuki,2016,Manual,70000,638000
Suzuki Jimny,Suzuki,2015,Automatic,34000,668000
Suzuki Jimny,Suzuki,2015,Manual,34000,668000
Suzuki Jimny,Suzuki,2016,Automatic,37000,680000
Suzuki Jimny,Suzuki,2017,Manual,30000,680000
Suzuki Jimny,Suzuki,2018,Automatic,39000,798000
Suzuki Jimny,Suzuki,2017,Automatic,38000,820000
Suzuki Jimny,Suzuki,2021,Automatic,16000,1258000
Suzuki Jimny,Suzuki,2020,Automatic,15000,1280000
Suzuki Jimny,Suzuki,2022,Automatic,9000,1360000
Suzuki Jimny,Suzuki,2022,Automatic,7000,1400000
Suzuki Jimny,Suzuki,2022,Automatic,13000,1628000
Suzuki S-Presso,Suzuki,2021,Manual,22729,550000
Suzuki Swift,Suzuki,2016,Manual,12345,325000
Suzuki Swift,Suzuki,2015,Automatic,64000,345000
Suzuki Swift,Suzuki,2016,Manual,70000,358000
Suzuki Swift,Suzuki,2016,Manual,73000,358000
Suzuki Swift,Suzuki,2016,Automatic,58042,358000
Suzuki Swift,Suzuki,2016,Automatic,58000,360000
Suzuki Swift,Suzuki,2016,Automatic,105000,360000
Suzuki Swift,Suzuki,2016,Automatic,30000,390000
Suzuki Swift,Suzuki,2017,Automatic,30000,390000
Suzuki Swift,Suzuki,2016,Automatic,57000,428000
Suzuki Swift,Suzuki,2019,Automatic,66000,428000
Suzuki Swift,Suzuki,2017,Automatic,16000,438000
Suzuki Swift,Suzuki,2019,Automatic,66000,448000
Suzuki Swift,Suzuki,2018,Automatic,67000,468000
Suzuki Swift,Suzuki,2018,Automatic,34300,480000
Suzuki Swift,Suzuki,2016,Automatic,65000,485000
Suzuki Swift,Suzuki,2019,Automatic,38000,550000
Suzuki Swift,Suzuki,2019,Automatic,32000,580000
Suzuki Swift,Suzuki,2019,Automatic,25800,608000
Suzuki Swift,Suzuki,2020,Automatic,11000,630000
Suzuki Swift,Suzuki,2020,Automatic,25000,668000
Suzuki Swift,Suzuki,2020,Automatic,11682,680000
Suzuki Swift,Suzuki,2023,Automatic,5270,850000
Suzuki Sx4,Suzuki,2011,Automatic,71000,318000
Suzuki Vitara,Suzuki,2015,Automatic,60000,438000
Suzuki Vitara,Suzuki,2015,Automatic,70000,438000
Suzuki Vitara,Suzuki,2015,Automatic,63458,438000
Suzuki Vitara,Suzuki,2014,Automatic,67000,480000
Suzuki Vitara,Suzuki,2015,Automatic,71000,499000
Suzuki Vitara,Suzuki,2018,Automatic,104000,525000
Suzuki Vitara,Suzuki,2017,Automatic,50000,540000
Suzuki Vitara,Suzuki,2015,Automatic,75789,558000
Suzuki Vitara,Suzuki,2019,Automatic,12345,615000
Suzuki Vitara,Suzuki,2018,Automatic,48000,625000
Suzuki Vitara,Suzuki,2019,Automatic,66177,640000
Suzuki Vitara,Suzuki,2019,Automatic,43000,650000
Suzuki Vitara,Suzuki,2018,Automatic,30000,668000
Suzuki Vitara,Suzuki,2019,Automatic,66177,670000
Suzuki Vitara,Suzuki,2018,Automatic,69545,670000
Suzuki Vitara,Suzuki,2018,Automatic,60000,680000
Suzuki Vitara,Suzuki,2018,Automatic,27000,698000
Suzuki Vitara,Suzuki,2019,Automatic,20000,710000
Suzuki Vitara,Suzuki,2019,Automatic,30000,720000
Suzuki Vitara,Suzuki,2019,Automatic,30000,725000
Suzuki Vitara,Suzuki,2019,Automatic,25841,725000
Suzuki Vitara,Suzuki,2019,Automatic,19000,728000
Suzuki Vitara,Suzuki,2019,Automatic,21000,738000
Suzuki Vitara,Suzuki,2019,Automatic,10000,738000
Suzuki Vitara,Suzuki,2019,Automatic,24000,738000
Suzuki Vitara,Suzuki,2019,Automatic,16000,738000
Suzuki Vitara,Suzuki,2019,Automatic,28000,758000
Suzuki Vitara,Suzuki,2019,Automatic,36053,845000
Suzuki Vitara,Suzuki,2022,Automatic,15000,850000
Suzuki Vitara,Suzuki,2019,Automatic,40498,860000
Suzuki Xl7,Suzuki,2020,Automatic,19296,865000
Suzuki Xl7,Suzuki,2021,Automatic,32000,890000
Tata Ace,Tata,2017,Manual,74000,285000
Toyota 4Runner,Toyota,2003,Automatic,128000,850000
Toyota 86,Toyota,2015,Manual,27000,1100000
Toyota 86,Toyota,2014,Manual,39000,1150000
Toyota 86,Toyota,2013,Automatic,29000,1250000
Toyota 86,Toyota,2016,Automatic,21000,1260000
